chr	start	end	strand	pvalue	qvalue	meth.diff	gene.chr	gene.start	gene.end	gene.strand	gene.startSite	gene.description	gene.withinWindow	gene.enclosesWindow	gene.distance	gene.direction	gene.closest
Sc0000160	349000	350000	*	1.41750998070251e-5	0.0471518944969795	-20.5895787217596	Sc0000160	385908	398310	+	385908	ID=Amillepora32532;Name=Amillepora32532;Alias=maker-Sc0000160-snap-gene-4.60;	FALSE	FALSE	35908	rightOfWindowEnd	FALSE
chr4	16077000	16078000	*	1.55167512243783e-5	0.0488981831347187	6.79078816248393	chr4	16062384	16065732	+	16062384	ID=Amillepora09880;Name=Amillepora09880;Alias=maker-chr4-augustus-gene-160.33;	FALSE	FALSE	14616	leftOfWindowStart	TRUE
chr4	16077000	16078000	*	1.55167512243783e-5	0.0488981831347187	6.79078816248393	chr4	16056882	16060415	-	16060415	ID=Amillepora09879;Name=Amillepora09879;Alias=maker-chr4-snap-gene-160.37;	FALSE	FALSE	16585	leftOfWindowStart	FALSE
chr4	16077000	16078000	*	1.55167512243783e-5	0.0488981831347187	6.79078816248393	chr4	16083003	16084199	-	16084199	ID=Amillepora09882;Name=Amillepora09882;Alias=maker-chr4-snap-gene-161.32;	FALSE	FALSE	6199	rightOfWindowEnd	TRUE
chr3	5017000	5018000	*	1.76811761904007e-5	0.0506942621606838	15.3846153846154	chr3	4972682	4991228	+	4972682	ID=Amillepora22353;Name=Amillepora22353;Alias=maker-chr3-snap-gene-50.9;	FALSE	FALSE	44318	leftOfWindowStart	FALSE
chr3	5017000	5018000	*	1.76811761904007e-5	0.0506942621606838	15.3846153846154	chr3	4992546	4995591	-	4995591	ID=Amillepora22356;Name=Amillepora22356;Alias=snap_masked-chr3-processed-gene-50.5;	FALSE	FALSE	21409	leftOfWindowStart	FALSE
chr3	5017000	5018000	*	1.76811761904007e-5	0.0506942621606838	15.3846153846154	chr3	5004359	5008007	-	5008007	ID=Amillepora22357;Name=Amillepora22357;Alias=snap_masked-chr3-processed-gene-50.6;	FALSE	FALSE	8993	leftOfWindowStart	TRUE
chr3	5017000	5018000	*	1.76811761904007e-5	0.0506942621606838	15.3846153846154	chr3	5010224	5021932	-	5021932	ID=Amillepora22358;Name=Amillepora22358;Alias=maker-chr3-snap-gene-51.27;	FALSE	TRUE	3932	rightOfWindowEnd	TRUE
chr3	5017000	5018000	*	1.76811761904007e-5	0.0506942621606838	15.3846153846154	chr3	5022277	5033831	-	5033831	ID=Amillepora22359;Name=Amillepora22359;Alias=maker-chr3-snap-gene-51.29;	FALSE	FALSE	15831	rightOfWindowEnd	FALSE
xpSc0000535	39000	40000	*	1.77800334926824e-5	0.0506942621606838	-15.4502321825156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	2	2322	+	2	ID=Amillepora37408;Name=Amillepora37408;Alias=maker-xpSc0000656-augustus-gene-0.22;	FALSE	FALSE	7998	leftOfWindowStart	FALSE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	3393	8801	+	3393	ID=Amillepora37410;Name=Amillepora37410;Alias=snap_masked-xpSc0000656-processed-gene-0.12;	FALSE	FALSE	4607	leftOfWindowStart	TRUE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	2609	2890	-	2890	ID=Amillepora37409;Name=Amillepora37409;Alias=snap_masked-xpSc0000656-processed-gene-0.17;	FALSE	FALSE	5110	leftOfWindowStart	FALSE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	12470	13756	+	12470	ID=Amillepora37411;Name=Amillepora37411;Alias=augustus_masked-xpSc0000656-processed-gene-0.5;	FALSE	FALSE	3470	rightOfWindowEnd	TRUE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	44739	45197	+	44739	ID=Amillepora37417;Name=Amillepora37417;Alias=augustus_masked-xpSc0000656-processed-gene-0.7;	FALSE	FALSE	35739	rightOfWindowEnd	FALSE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	33977	42269	+	33977	ID=Amillepora37414;Name=Amillepora37414;Alias=maker-xpSc0000656-snap-gene-0.27;	FALSE	FALSE	24977	rightOfWindowEnd	FALSE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	19680	23541	-	23541	ID=Amillepora37412;Name=Amillepora37412;Alias=maker-xpSc0000656-augustus-gene-0.24;	FALSE	FALSE	14541	rightOfWindowEnd	FALSE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	35715	41608	-	41608	ID=Amillepora37415;Name=Amillepora37415;Alias=snap_masked-xpSc0000656-processed-gene-0.19;	FALSE	FALSE	32608	rightOfWindowEnd	FALSE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	41619	42761	-	42761	ID=Amillepora37416;Name=Amillepora37416;Alias=augustus_masked-xpSc0000656-processed-gene-0.9;	FALSE	FALSE	33761	rightOfWindowEnd	FALSE
xpSc0000656	8000	9000	*	2.6386164228442e-5	0.0717189864783523	-17.6257459505541	xpSc0000656	45959	47124	-	47124	ID=Amillepora37418;Name=Amillepora37418;Alias=maker-xpSc0000656-augustus-gene-0.25;	FALSE	FALSE	38124	rightOfWindowEnd	FALSE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	16480	19458	+	16480	ID=Amillepora36900;Name=Amillepora36900;Alias=maker-xpSc0000616-augustus-gene-0.36;	FALSE	FALSE	13520	leftOfWindowStart	FALSE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	24869	26887	+	24869	ID=Amillepora36902;Name=Amillepora36902;Alias=augustus_masked-xpSc0000616-processed-gene-0.12;	FALSE	FALSE	5131	leftOfWindowStart	TRUE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	11107	15021	-	15021	ID=Amillepora36899;Name=Amillepora36899;Alias=augustus_masked-xpSc0000616-processed-gene-0.21;	FALSE	FALSE	14979	leftOfWindowStart	FALSE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	56358	57896	+	56358	ID=Amillepora36916;Name=Amillepora36916;Alias=augustus_masked-xpSc0000616-processed-gene-0.15;	FALSE	FALSE	25358	rightOfWindowEnd	FALSE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	35348	36565	+	35348	ID=Amillepora36903;Name=Amillepora36903;Alias=augustus_masked-xpSc0000616-processed-gene-0.13;	FALSE	FALSE	4348	rightOfWindowEnd	TRUE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	67115	70372	+	67115	ID=Amillepora36917;Name=Amillepora36917;Alias=augustus_masked-xpSc0000616-processed-gene-0.16;	FALSE	FALSE	36115	rightOfWindowEnd	FALSE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	73577	79896	+	73577	ID=Amillepora36918;Name=Amillepora36918;Alias=augustus_masked-xpSc0000616-processed-gene-0.17;	FALSE	FALSE	42577	rightOfWindowEnd	FALSE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	53505	56323	+	53505	ID=Amillepora36915;Name=Amillepora36915;Alias=maker-xpSc0000616-augustus-gene-0.37;	FALSE	FALSE	22505	rightOfWindowEnd	FALSE
xpSc0000616	30000	31000	*	2.75496733027491e-5	0.0717189864783523	-9.4521249359959	xpSc0000616	16783	66396	-	66396	ID=Amillepora36901;Name=Amillepora36901;Alias=snap_masked-xpSc0000616-processed-gene-0.32;	FALSE	TRUE	35396	rightOfWindowEnd	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4363253	4384277	-	4384277	ID=Amillepora22287;Name=Amillepora22287;Alias=maker-chr3-snap-gene-43.23;	FALSE	FALSE	38723	leftOfWindowStart	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4386413	4387614	-	4387614	ID=Amillepora22289;Name=Amillepora22289;Alias=maker-chr3-snap-gene-43.24;	FALSE	FALSE	35386	leftOfWindowStart	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4391792	4392262	+	4391792	ID=Amillepora22290;Name=Amillepora22290;Alias=augustus_masked-chr3-processed-gene-44.0;	FALSE	FALSE	31208	leftOfWindowStart	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4397507	4408472	-	4408472	ID=Amillepora22291;Name=Amillepora22291;Alias=maker-chr3-snap-gene-44.30;	FALSE	FALSE	14528	leftOfWindowStart	TRUE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4439866	4454934	+	4439866	ID=Amillepora22295;Name=Amillepora22295;Alias=maker-chr3-snap-gene-44.29;	FALSE	FALSE	15866	rightOfWindowEnd	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4429784	4434057	+	4429784	ID=Amillepora22293;Name=Amillepora22293;Alias=maker-chr3-augustus-gene-44.20;	FALSE	FALSE	5784	rightOfWindowEnd	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4451051	4454934	-	4454934	ID=Amillepora22296;Name=Amillepora22296;Alias=maker-chr3-snap-gene-44.33;	FALSE	FALSE	30934	rightOfWindowEnd	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4433744	4434157	-	4434157	ID=Amillepora22294;Name=Amillepora22294;Alias=augustus_masked-chr3-processed-gene-44.7;	FALSE	FALSE	10157	rightOfWindowEnd	FALSE
chr3	4423000	4424000	*	2.99604422788573e-5	0.0747450617269409	-11.8968588400543	chr3	4409061	4429519	-	4429519	ID=Amillepora22292;Name=Amillepora22292;Alias=maker-chr3-augustus-gene-44.23;	FALSE	TRUE	5519	rightOfWindowEnd	TRUE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18700924	18706090	-	18706090	ID=Amillepora07582;Name=Amillepora07582;Alias=maker-chr5-augustus-gene-187.14;	FALSE	FALSE	18910	leftOfWindowStart	FALSE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18669646	18675890	-	18675890	ID=Amillepora07578;Name=Amillepora07578;Alias=maker-chr5-augustus-gene-187.11;	FALSE	FALSE	49110	leftOfWindowStart	FALSE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18712612	18714492	-	18714492	ID=Amillepora07583;Name=Amillepora07583;Alias=maker-chr5-augustus-gene-187.15;	FALSE	FALSE	10508	leftOfWindowStart	TRUE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18688055	18691677	-	18691677	ID=Amillepora07581;Name=Amillepora07581;Alias=maker-chr5-snap-gene-187.18;	FALSE	FALSE	33323	leftOfWindowStart	FALSE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18683751	18684835	-	18684835	ID=Amillepora07580;Name=Amillepora07580;Alias=maker-chr5-snap-gene-187.20;	FALSE	FALSE	40165	leftOfWindowStart	FALSE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18752606	18765523	-	18765523	ID=Amillepora07588;Name=Amillepora07588;Alias=maker-chr5-augustus-gene-187.17;	FALSE	FALSE	39523	rightOfWindowEnd	FALSE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18722251	18734010	-	18734010	ID=Amillepora07584;Name=Amillepora07584;Alias=maker-chr5-snap-gene-187.26;	FALSE	TRUE	8010	rightOfWindowEnd	TRUE
chr5	18725000	18726000	*	3.20312804743288e-5	0.0753475061580251	-13.0549345257106	chr5	18734949	18741612	-	18741612	ID=Amillepora07585;Name=Amillepora07585;Alias=maker-chr5-snap-gene-187.25;	FALSE	FALSE	15612	rightOfWindowEnd	FALSE
chr7	11014000	11015000	*	3.27187500644451e-5	0.0753475061580251	-9.05191347753744	chr7	10990081	10993744	-	10993744	ID=Amillepora11782;Name=Amillepora11782;Alias=maker-chr7-augustus-gene-110.22;	FALSE	FALSE	20256	leftOfWindowStart	TRUE
chr7	11014000	11015000	*	3.27187500644451e-5	0.0753475061580251	-9.05191347753744	chr7	10966054	10967301	-	10967301	ID=Amillepora11780;Name=Amillepora11780;Alias=maker-chr7-snap-gene-110.26;	FALSE	FALSE	46699	leftOfWindowStart	FALSE
chr7	11014000	11015000	*	3.27187500644451e-5	0.0753475061580251	-9.05191347753744	chr7	11042390	11042674	+	11042390	ID=Amillepora11786;Name=Amillepora11786;Alias=augustus_masked-chr7-processed-gene-110.4;	FALSE	FALSE	27390	rightOfWindowEnd	FALSE
chr7	11014000	11015000	*	3.27187500644451e-5	0.0753475061580251	-9.05191347753744	chr7	11059001	11074153	+	11059001	ID=Amillepora11788;Name=Amillepora11788;Alias=maker-chr7-snap-gene-110.24;	FALSE	FALSE	44001	rightOfWindowEnd	FALSE
chr7	11014000	11015000	*	3.27187500644451e-5	0.0753475061580251	-9.05191347753744	chr7	11040557	11041435	-	11041435	ID=Amillepora11785;Name=Amillepora11785;Alias=snap_masked-chr7-processed-gene-110.17;	FALSE	FALSE	26435	rightOfWindowEnd	FALSE
chr7	11014000	11015000	*	3.27187500644451e-5	0.0753475061580251	-9.05191347753744	chr7	11023366	11033667	-	11033667	ID=Amillepora11784;Name=Amillepora11784;Alias=snap_masked-chr7-processed-gene-110.16;	FALSE	FALSE	18667	rightOfWindowEnd	FALSE
chr7	11014000	11015000	*	3.27187500644451e-5	0.0753475061580251	-9.05191347753744	chr7	11020861	11023320	-	11023320	ID=Amillepora11783;Name=Amillepora11783;Alias=augustus_masked-chr7-processed-gene-110.8;	FALSE	FALSE	8320	rightOfWindowEnd	TRUE
Sc0000209	219000	220000	*	3.42814205437673e-5	0.0760222242614101	9.353471118177	Sc0000209	210523	212832	+	210523	ID=Amillepora34589;Name=Amillepora34589;Alias=snap_masked-Sc0000209-processed-gene-1.22;	FALSE	FALSE	8477	leftOfWindowStart	FALSE
Sc0000209	219000	220000	*	3.42814205437673e-5	0.0760222242614101	9.353471118177	Sc0000209	187371	191456	-	191456	ID=Amillepora34587;Name=Amillepora34587;Alias=maker-Sc0000209-snap-gene-1.32;	FALSE	FALSE	27544	leftOfWindowStart	FALSE
Sc0000209	219000	220000	*	3.42814205437673e-5	0.0760222242614101	9.353471118177	Sc0000209	205097	207790	-	207790	ID=Amillepora34588;Name=Amillepora34588;Alias=augustus_masked-Sc0000209-processed-gene-1.16;	FALSE	FALSE	11210	leftOfWindowStart	FALSE
Sc0000209	219000	220000	*	3.42814205437673e-5	0.0760222242614101	9.353471118177	Sc0000209	217141	219277	-	219277	ID=Amillepora34590;Name=Amillepora34590;Alias=maker-Sc0000209-snap-gene-1.33;	TRUE	FALSE	-277	leftOfWindowStart	TRUE
Sc0000209	219000	220000	*	3.42814205437673e-5	0.0760222242614101	9.353471118177	Sc0000209	219320	220453	-	220453	ID=Amillepora34591;Name=Amillepora34591;Alias=augustus_masked-Sc0000209-processed-gene-1.18;	FALSE	FALSE	453	rightOfWindowEnd	TRUE
